ID,last_reviewed,product,description,url,image,image_name,image_permission_granted,contacted,image_contact,Category,codebook_category,codebook_sub_category,compatible_OS,target_demographic,coding_language,company,cost_low,cost_high,classroom_kit_cost,amazon_url,msrp,title_image,action_image,available,curricula,notes,entered into db,reviewed
,,Gamer Kit,"An arduino-based kit for creating physical games via a gameboy-like device. It comes with several physical components (e.g., buttons, lights) and can be added to with additional components.",https://make.techwillsaveus.com/gamer-kit-ready-soldered/manuals/get-started/#/,,,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac, Linux",3-5; 6-8,C++,techwillsaveus,$50.00,$100.00,,,,Gamer_Kit-title.jpeg,Gamer_Kit-action.jpeg,TRUE,,,FALSE,KD 
61,3/23/2020,GameSalad,"GameSalad Creator is an authoring tool developed by GameSalad, Inc. (formerly Gendai Games) aimed primarily at non-programmers[1] for composing games in a drag-and-drop fashion,[2] using visual editors and a behavior-based logic system. It is used by consumers and creative professionals such as graphic designers, animators, and game developers[3] for rapidly prototyping,[4] building and self-publishing cross-platform games and interactive media. The application runs on Mac OS X for producing games for iPhone, it also runs on Windows which is optimised for producing games on Android devices although games developed on Windows have to be converted to Mac OS files to be published to the App Store, web browser-based content in HTML 5, and Android applications. *** Description from https://en.wikipedia.org/wiki/GameSalad ***",http://gamesalad.com/,,,,,,,Software,Software/Game Development Kit,"Windows, Mac",6-8; 9-12,Proprietary Blocks,GameSalad Inc.,$0.00,$0.00,,,,GameSalad-title.png,GameSalad-action.png,TRUE,,"Discounts available for educators, but have to sign in to get a quote.
**Must be at least 13 to create an account**",FALSE,KD 
394,1/25/2021,Gidget,"game designed to teach computer programming concepts through debugging puzzles. Gidget the robot was damaged on its way to clean up a chemical spill and save the animals, so it is the players' job to fix Gidget's problematic code to complete all the missions",http://www.helpgidget.org/,,,,,,,Software,Learning Game,"Windows, Mac, iOS, Android",K-2; 3-5,Text,N/A ,$0.00,$0.00,,,,Gidget-title.jpeg,Gidget-action.jpeg,TRUE,,,FALSE,KD 
165,3/25/2020,GoDot,"Godot provides a huge set of common tools, so you can just focus on making your game without reinventing the wheel. Godot is completely free and open-source under the very permissive MIT license. No strings attached, no royalties, nothing. Your game is yours, down to the last line of engine code.",https://godotengine.org/,,,,,,,Software,Software/Game Development Kit,"Windows, Mac",6-8; 9-12,"GoDot, C#, C++, Proprietary Blocks",GoDot,$0.00,$0.00,,,,GoDot-title.png,GoDot-action.png,TRUE,,,FALSE,KD 
63,3/24/2020,Gogo Board,"The GoGo board is a low-cost open-source hardware device for educational robotics, scientific experiments, and environmental sensing. Children can use the board to construct robots, measure and log environmental data, conduct scientific investigations, create game controllers, build interactive art installations, and much more. While many Raspberry Pi extensions exists, the GoGo Board inverts the usual model by using the Raspberry Pi to extend the GoGo Board. Specifically, your program runs on the GoGo Board and tells the Raspberry Pi what functions you want it to do.",http://gogoboard.org/,https://docs.gogoboard.org/#/en/,GoGo_Borad.jpeg,,,,,Hardware,"Microcontrollers, Microprocessors",Windows,6-8; 9-12,"Proprietary Blocks, Logo",GoGo Board,$40.00,$55.00,,,,GoGo_Board-title.jpeg,GoGo_Board-action.jpeg,FALSE,,"Doesn't seem available. Main website has copyright 2017. ""Buy Now"" button takes you to a website where it's ""Out of Stock"". No options to buy it anywhere else. ",FALSE,KD 
,,Grasshopper,"Grasshopper is a mobile app and website that uses a friendly,guided approach to teach javascript to beginners.",https://grasshopper.app/,,,,,,,Software,Software/Game Development Kit,"iOS, Android, Chrome, MacOS, Windows",3-5; 6-8; 9-12 ,Javascript,Google LLC ,$0.00,$0.00,,,,Grasshopper-title.png,Grasshopper-action.png,TRUE,,,FALSE,KD 
64,3/24/2020,Greenfoot,"""Greenfoot teaches object orientation with Java. Create 'actors' which live in 'worlds' to build games, simulations, and other graphical programs. Greenfoot is visual and interactive. Visualisation and interaction tools are built into the environment. The actors are programmed in standard textual Java code, providing a combination of programming experience in a traditional text-based language with visual execution.",http://www.greenfoot.org/home,https://greenroom.greenfoot.org/system/pictures/74/normal/gen-greenfoot-splash.png,greenfoot.png,,,,,Software,General Environment,"Windows, Mac, Linux",6-8; 9-12,"Java, Proprietary Blocks",King's College London; Oracle,$0.00,$0.00,,,,greenfoot-title.png,greenfoot-action.png,TRUE,,,FALSE,KD
67,3/24/2020,Hack 'n' Slash,"A computer game designed to allow the player to hack into the rules to change them.  Ex: Players use the character's sword to hack into enemy settings to make them weak, or friendly.  All hack settings are integrated into the narrative of the game.  Ex: The player puts on his ""Third Eye Hat"" to open the debug visualization that was used to develop the game which shows enemy visualization sensors.  This magical hat allows the player to get past enemies without being sensed by them.",http://www.hacknslashthegame.com/,,,,,,,Software,Learning Game,Steam,6-8; 9-12,Lua,N/A ,$14.00,$60.00,,,,Hack_n_Slash-title.jpeg,Hack_n_Slash-action.jpeg,TRUE,,"Steam Game. Has mixed reviews so probably wouldn't recommend.

Available only on Steam site, not the actual website",FALSE,KD 
235,4/8/2020,Hacker Cybersecurity Coding Game,"Playing through the challenges builds reasoning and planning skills as well as core programming principles, and provides a great stealth learning experience for young players.",https://www.amazon.com/ThinkFun-Hacker-Cybersecurity-Coding-Girls/dp/B07FXYJ5BC/ref=sr_1_9?brr=1&dchild=1&qid=1586382960&rd=1&s=toys-and-games&sr=1-9,,,,,,,Unplugged,Game,N/A,K-2; 3-5; 6-8; 9-12 ,Boardgame,ThinkFun,$26.00,$28.00,,,,Hacker_Cybersecurity_Coding_Game-title.jpeg,Hacker_Cybersecurity_Coding_Game-action.jpeg,TRUE,,,FALSE,KD 
66,3/24/2020,Hackety Hack,"After a quick download to your computer, kids can learn Ruby, an open-source programming language that's easy and intuitive.",http://www.hacketyhack.net/,,,,,,,Software,Software/Game Development Kit,Windows,3-5; 6-8; 9-12,Ruby,N/A ,$0.00,$0.00,,,,Hackety_Hack-title.jpeg,Hackety_Hack-action.jpeg,FALSE,,Too old. Website says use Windows XP or Windows Vista. XD,FALSE,KD 
155,3/23/2020,Hakitzu Elite,"Haktizu is great for students who want to learn code, but are not sure where to start. It’s a turn-based game of robotic combat where players learn the basics of coding while battling robots in both single and multiplayer missions. No previous coding knowledge is required as players progress from Beginner, to Coder, to Hacker. The braver the player is to input code, the more points are won, which in turn unlocks increasingly elaborate weapons for battles in the arena.",https://www.kuatostudios.com/hakitzu-elite-featured-in-the-itunes-learn-to-code-collection/,,,,,,,Software,Learning Game,"iOS, Android",K-2; 3-5; 6-8 ,Javascript,N/A ,$0.00,$0.00,,,,Hakitzu_ Elite-title.png,Hakitzu_ Elite-action.png,TRUE,,in app purcahses ,FALSE,KD 
68,3/24/2020,Hello Ruby,"Hello Ruby starts with a story/activity book for kids to read and do. Then if they want to continue, Ruby's story continues on www.helloruby.com with exercises. ""'Hello Ruby is half picture book and half activity book rolled into one adorable package. It introduces programming without requiring a computer at all. The point of the book isn’t to teach you a programming language, but programming concepts.' --GeekMom.com Meet Ruby―a small girl with a huge imagination, and the determination to solve any puzzle. As Ruby stomps around her world making new friends, including the Wise Snow Leopard, the Friendly Foxes, and the Messy Robots, kids will be introduced to the fundamentals of computational thinking, like how to break big problems into small ones, create step-by-step plans, look for patterns and think outside the box through storytelling. Then, these basic concepts at the core of coding and programming will be reinforced through fun playful exercises and activities that encourage exploration and creativity. In Ruby's world anything is possible if you put your mind to it."" **Book Description from amazon.com**",www.helloruby.com/,,,,,,,Unplugged,Book,N/A,Pre-K,N/A,Hello Ruby Oy,$11.00,$12.00,,,,Hello_Ruby-title.jpeg,Hello_Ruby-action.jpeg,TRUE,,Contains a couple books each priced at about $11 but there's also some online activities and even some curriculum for teachers as well. Finnish,FALSE,KD 
69,3/25/2020,Hopscotch,"Hopscotch is an iOS coding app based off of Scratch. In an effort to be simpler than Scratch, Hopscotch has removed some of the blocks found in scratch and added some of their own.",https://www.gethopscotch.com/,,,,,,,Software,Software/Game Development Kit,iOS,K-2; 3-5 ,Proprietary Blocks,Hopscotch Technologies,$0.00,$0.00,,,,Hopscotch-title.png,Hopscotch-action.png,TRUE,,,FALSE,KD 
345,9/30/2020,Hopster Coding Safari for Kids,"Hopster Coding Safari for Kids is a coding logic game that introduces kids to basic coding principles, such as algorithms. There's no reading required, and the drag-and-drop game mechanics will be easy enough for preschoolers. ",https://apps.apple.com/us/app/hopster-coding-safari-for-kids/id1348232140#?platform=iphone,https://hopster_wordpress_v2.storage.googleapis.com/CodingSafari_1200x628.png,hopster_coding_safari.png,,,,,Software,Learning Game,iOS,Pre-K; K-2 ,Proprietary Blocks,Hopster,$0.00,$0.00,,,,Hopster_Coding_Safari_for_Kids-title.jpeg,Hopster_Coding_Safari_for_Kids-action.jpeg,TRUE,,Has in app purchases,FALSE,KD 
,,How to Code a Rollercoaster,"Description from Amazon: ""All summer, Pearl has been trying to build the perfect sandcastle, but out-of-control Frisbees and mischievous puppies keep getting in the way! Pearl and her robot friend Pascal have one last chance, and this time, they’re going to use code to get the job done. Using fundamental computer coding concepts like sequences and loops, Pearl and Pascal are able to break down their sandcastle problem into small, manageable steps. If they can create working code, this could turn out to be the best beach day ever!""",https://www.amazon.com/How-Code-Sandcastle-Josh-Funk/dp/0425291987/ref=pd_bxgy_img_1/144-1351129-6536541?pd_rd_w=VgRzZ&pf_rd_p=c64372fa-c41c-422e-990d-9e034f73989b&pf_rd_r=BBJZ7M70H63BBYPHM7TP&pd_rd_r=b37459dd-6477-4adc-b538-72241ceae6de&pd_rd_wg=4dITY&pd_rd_i=0425291987&psc=1,,,,,,,Unplugged,Book,N/A,K-2; 3-5 ,N/A,N/A ,$10.00,$11.00,,,,How_to_Code_a_Rollercoaster-title.jpeg,How_to_Code_a_Rollercoaster-action.jpeg,TRUE,,,FALSE,KD 
,,How to Code a Sand Castle,"From Amazon: ""Pearl and her trusty rust-proof robot, Pascal, are enjoying a day out at the amusement park. Spinning teacups, ice cream, and of course: rollercoasters! Through the use of code, Pearl and Pascal can keep track of their ride tokens and calculate when the line is short enough to get a spot on the biggest ride of them all--the Python Coaster. Variables, if-then-else sequences, and a hunt for a secret hidden code make this a humorous, code-tastic day at the amusement park!""",https://www.amazon.com/How-Code-Rollercoaster-Josh-Funk/dp/0425292037/ref=pd_sbs_3/144-1351129-6536541?pd_rd_w=2AHSV&pf_rd_p=690958f6-2825-419e-9c16-73ffd4055b65&pf_rd_r=BBT30DR7S67YDC2XZ5J5&pd_rd_r=4ca8c091-ad3b-40e8-af8d-eadfba34cff9&pd_rd_wg=10jZ8&pd_rd_i=0425292037&psc=1,,,,,,,Unplugged,Book,N/A,K-2; 3-5,N/A,N/A ,$10.00,$11.00,,,,How_to_code_a_sandcastle-title.jpg,How_to_code_a_sandcastle-action.jpg,TRUE,,,FALSE,KD 
309,6/26/2020,Human Resource Machine,Computer Game available through Steam that teaches progamming/coding.,https://store.steampowered.com/app/375820/Human_Resource_Machine/,https://store.steampowered.com/app/375820/Human_Resource_Machine/,Human_Resource_Machine.jpg,,,,,Software,General Environment,"Nintendo Switch, Android, iOS,  Windows, Linux, Wii U, Mac",3-5; 6-8; 9-12,Proprietary Blocks,Tomorrow Corporation,$6.00,$19.00,,,,Human_Resource_Machine-title.jpg,Human_Resource_Machine-action.jpg,TRUE,,"Price Varies on which pack you buy
$ 5.99 - $18.99",FALSE,KD 
272,4/24/2020,Humanoid,"Inspire ALL your students to want to learn programming and robotics with JD - the world's most powerful, versatile and easy-to-use desktop humanoid robot. ",https://www.robots.education/store/p1/EZ-Robot_JD_Humanoid_Robot.html.html,https://www.robots.education/store/p1/EZ-Robot_JD_Humanoid_Robot.html.html,Humanoid_Robot_.jpg,,,,,Hardware,Robotics,"Windows, iOS, Android",3-5; 6-8; 9-12,"RoboScratch, Blockly, Python, Javascript",EZ Robot,$550.00,$550.00,"$3,850.00",,,Humanoid_Robot-title.jpg,Humanoid_Robot-action.jpg,TRUE,Can purchase bundle with curriculum included,,FALSE,KD 
161,3/24/2020,Hummingbird Robotics Kit,"The Hummingbird Robotics Kit is comprised of lights, sensors, and motors, which allow students to build a robot out of any materials, with any device, in multiple programming languages.",https://www.birdbraintechnologies.com/hummingbirdbit/,https://store.birdbraintechnologies.com/products/hummingbird-bit-premium-kit,Hummingbird_Robotics.Kit.jpg,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac, Chrome, iOS",3-5; 6-8; 9-12,"BirdBlox, MakeCode, Snap!, Python, Java",BirdBrain Technologies,$99.00,"$2,349.00",,https://www.amazon.com/BirdBrain-Technologies-Hummingbird-Base-microbit/dp/B07PCW28ZZ/ref=sr_1_3?dchild=1&keywords=hummingbird+robotics&qid=1588632562&sr=8-3,,Hummingbird_Robotics_Kit-title.png,Hummingbird_Robotics_Kit-action.jpg,TRUE,,,FALSE,KD 
70,3/25/2020,Imagine Logo,"""Use Imagine Logo to control on-screen turtles, create procedures, build activities and multiple page projects, as well as, direct drive painting tools, compose music and work with animation. The program's multimedia capabilites allow students to stretch their imaginations and develop their creative skills while at the same time producing high quality projects, which can be shared, printed, or published on the web or school intranet.""",http://www.logotron.co.uk/imagine/,,,,,,,Software,General Environment,Windows,6-8; 9-12,Logo,Logotron LTD,$0.00,$0.00,,,,No image ,no image ,FALSE,,Website looks quite dated. Probably better products/services out there instead.,FALSE,KD 
,,indi,indi is a small robotic car that was built specifically for Pre-K children to learn to code. Program the car to make its way through several different mazes and challenges.,https://sphero.com/collections/all/family_indi,,,,,,,Hardware,Robotics,"Windows, Mac, iOS, Chrome",Pre-K; K-2 ,Makecode,Sphero,$100.00,$125.00,"$1,200.00",,,Indi-title.jpeg,Indi-action.jpeg,FALSE,,,FALSE,KD 
,,InO-bot,InO-Bot is the Logo turtle come to life! Create Logo programs and watch the screen turtle and InO-Bot execute them at the same time. Terrapin Logo is included with the purchase of InO-Bot.,https://www.terrapinlogo.com/products/robots/ino/ino-bot.html,,,,,,,Hardware,Robotics,Windows,K-2; 3-5; 6-8,Logo,Terapin Logo,$200.00,$357.00,,,,InO-bot-title.jpg,InO-bot-action.png,FALSE,,,FALSE,KD 
123,3/31/2020,iRobot Root,Drag and Drop coding to program a robot.  It moves and it can draw on whiteboards.  There is build in scaffolding leading the learner from a drag and drop model to viewing the syntax of code.,https://www.amazon.com/iRobot-Root-rt0-Coding-Robot/dp/B08LM3KXY7/ref=cm_cr_arp_d_product_top?ie=UTF8&th=1,https://store.irobot.com/default/irobot-site-catalog-na/irobot-root/rt001.html,iRobot_Robot.jpg,,,,,Hardware,Robotics,"Mac, iOS",K-2; 3-5; 6-8,Proprietary Blocks,Wyss Institute,$200.00,$399.00,"$5,495.00",https://www.amazon.com/Root-Robot-Artwork-Robotics-Required/dp/B07G9LRFWK/ref=sr_1_1?dchild=1&keywords=irobot+root&qid=1588632316&s=electronics&sr=1-1-catcorr,,iRobot_Root-title.jpg,iRobot_Root-action.jpg,FALSE,,,FALSE,KD 
